name,success,time,attempts,num_sessions
sage_P224_6,1,5.61,15,168
sage_P224_6,1,3.63,2,168
sage_P224_6,1,3.64,2,168
sage_P224_6,1,5.15,12,168
sage_P224_6,1,3.49,1,168
sage_P224_6,1,6.35,20,168
sage_P224_6,1,7.17,25,168
sage_P224_6,1,9.39,40,168
sage_P224_6,1,3.42,1,168
sage_P224_6,1,9.48,41,168
sage_P224_6,1,5.81,17,168
sage_P224_6,1,4.49,8,168
cpp_P224_7,1,0.95,29,167
sage_P224_6,1,3.63,2,168
cpp_P224_7,1,0.41,10,167
cpp_P224_7,1,0.45,11,167
cpp_P224_7,1,2.65,88,167
sage_P224_6,1,4.63,9,168
cpp_P224_7,1,2.89,96,167
sage_P224_6,1,6.23,20,168
cpp_P224_7,0,2.97,0,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.57,15,167
cpp_P224_7,1,0.67,19,167
cpp_P224_7,1,0.24,4,167
cpp_P224_7,1,0.59,16,167
cpp_P224_7,1,0.17,1,167
cpp_P224_7,1,0.22,3,167
sage_P224_6,1,3.72,3,168
cpp_P224_7,1,0.19,2,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,0,2.97,0,167
cpp_P224_7,1,1.58,50,167
cpp_P224_7,1,0.18,2,167
cpp_P224_7,1,1.79,57,167
cpp_P224_7,1,1.25,39,167
cpp_P224_7,1,0.38,9,167
cpp_P224_7,1,1.11,34,167
cpp_P224_7,1,1.13,35,167
cpp_P224_7,1,0.41,10,167
cpp_P224_7,1,1.29,40,167
cpp_P224_7,1,1.42,45,167
cpp_P224_7,0,2.97,0,167
cpp_P224_7,1,2.46,80,167
cpp_P224_7,1,0.21,3,167
cpp_P224_7,1,0.16,1,167
cpp_P224_7,0,3.00,0,167
cpp_P224_7,1,1.56,49,167
cpp_P224_7,1,0.25,4,167
cpp_P224_7,1,2.98,98,167
cpp_P224_7,0,2.96,0,167
cpp_P224_7,1,1.20,37,167
cpp_P224_7,1,0.42,10,167
cpp_P224_7,1,0.22,3,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.38,9,167
cpp_P224_7,1,2.31,75,167
cpp_P224_7,1,1.22,37,167
cpp_P224_7,1,2.12,69,167
cpp_P224_7,1,2.84,94,167
cpp_P224_7,1,1.10,34,167
cpp_P224_7,0,3.00,0,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.47,12,167
cpp_P224_7,1,2.68,88,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,0,2.96,0,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.18,2,167
cpp_P224_7,1,0.21,3,167
cpp_P224_7,1,0.94,28,167
cpp_P224_7,1,1.74,56,167
cpp_P224_7,1,2.24,73,167
cpp_P224_7,1,0.92,27,167
cpp_P224_7,1,0.16,1,167
cpp_P224_7,1,1.08,33,167
cpp_P224_7,1,0.36,8,167
cpp_P224_7,1,0.97,29,167
cpp_P224_7,0,2.97,0,167
cpp_P224_7,1,0.19,2,167
cpp_P224_7,1,1.80,57,167
cpp_P224_7,1,1.81,57,167
cpp_P224_7,1,0.64,18,167
cpp_P224_7,1,0.89,26,167
cpp_P224_7,1,1.38,43,167
cpp_P224_7,1,2.05,66,167
cpp_P224_7,1,0.24,4,167
cpp_P224_7,1,0.97,29,167
cpp_P224_7,1,0.51,13,167
cpp_P224_7,1,1.04,32,167
cpp_P224_7,1,2.60,86,167
cpp_P224_7,1,1.67,53,167
cpp_P224_7,0,2.97,0,167
cpp_P224_7,1,1.62,52,167
cpp_P224_7,1,2.97,99,167
cpp_P224_7,1,1.17,36,167
cpp_P224_7,1,0.15,1,167
cpp_P224_7,1,0.33,7,167
cpp_P224_7,1,0.28,5,167
cpp_P224_7,1,1.39,44,167
cpp_P224_7,1,2.37,78,167
cpp_P224_7,1,0.48,12,167
cpp_P224_7,1,2.10,69,167
cpp_P224_7,1,0.35,8,167
cpp_P224_7,1,0.94,28,167
cpp_P224_7,0,2.94,0,167
cpp_P224_7,1,2.01,64,167
cpp_P224_7,1,2.27,74,167
cpp_P224_7,1,2.38,79,167
cpp_P224_7,1,1.76,56,167
cpp_P224_7,1,0.77,22,167
cpp_P224_7,1,1.32,40,167
cpp_P224_7,1,0.82,23,167
cpp_P224_7,1,0.87,25,167
cpp_P224_7,1,0.33,7,167
cpp_P224_7,1,0.39,9,167
cpp_P224_7,0,3.03,0,167
cpp_P224_7,1,1.51,47,167
cpp_P224_7,1,0.30,6,167
cpp_P224_7,1,2.94,97,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,1,1.03,32,167
cpp_P224_7,1,1.81,59,167
cpp_P224_7,1,0.82,24,167
cpp_P224_7,1,0.24,4,167
cpp_P224_7,1,0.42,10,167
cpp_P224_7,0,3.03,0,167
cpp_P224_7,1,0.59,16,167
cpp_P224_7,1,1.37,43,167
cpp_P224_7,1,0.54,14,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,1,0.45,11,167
cpp_P224_7,1,0.85,25,167
cpp_P224_7,1,0.18,2,167
cpp_P224_7,1,0.30,6,167
cpp_P224_7,1,0.41,10,167
cpp_P224_7,1,1.37,43,167
cpp_P224_7,1,2.34,76,167
cpp_P224_7,1,0.57,15,167
cpp_P224_7,1,0.91,27,167
cpp_P224_7,1,0.63,17,167
cpp_P224_7,1,0.77,22,167
cpp_P224_7,1,0.27,5,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.88,26,167
cpp_P224_7,1,0.64,18,167
cpp_P224_7,1,1.75,56,167
cpp_P224_7,1,0.97,29,167
cpp_P224_7,1,0.27,5,167
cpp_P224_7,1,0.70,20,167
cpp_P224_7,1,1.45,46,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,1,0.18,2,167
cpp_P224_7,1,0.76,22,167
cpp_P224_7,1,1.80,58,167
cpp_P224_7,1,0.84,25,167
cpp_P224_7,1,0.81,24,167
cpp_P224_7,1,0.64,18,167
cpp_P224_7,1,1.25,39,167
cpp_P224_7,0,2.96,0,167
cpp_P224_7,1,0.56,15,167
cpp_P224_7,1,0.52,14,167
cpp_P224_7,1,0.27,5,167
cpp_P224_7,1,0.35,8,167
cpp_P224_7,1,2.16,71,167
cpp_P224_7,1,0.85,25,167
cpp_P224_7,1,1.02,31,167
cpp_P224_7,1,2.78,92,167
cpp_P224_7,1,0.53,14,167
cpp_P224_7,0,2.96,0,167
cpp_P224_7,1,0.48,12,167
cpp_P224_7,1,0.91,27,167
cpp_P224_7,1,1.00,30,167
cpp_P224_7,0,2.96,0,167
cpp_P224_7,1,0.72,20,167
cpp_P224_7,1,1.83,59,167
cpp_P224_7,1,1.29,40,167
cpp_P224_7,1,0.64,18,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,1,0.39,9,167
cpp_P224_7,1,0.79,23,167
cpp_P224_7,1,0.24,4,167
cpp_P224_7,1,1.16,36,167
cpp_P224_7,1,2.12,69,167
cpp_P224_7,1,1.95,63,167
cpp_P224_7,1,2.17,71,167
cpp_P224_7,0,2.95,0,167
cpp_P224_7,0,2.97,0,167
cpp_P224_7,1,0.47,12,167
cpp_P224_7,1,1.77,57,167
cpp_P224_7,0,2.97,0,167
cpp_P224_7,1,0.30,6,167
cpp_P224_7,1,0.18,2,167
cpp_P224_7,1,0.53,14,167
cpp_P224_7,1,1.47,47,167
cpp_P224_7,1,0.84,25,167
cpp_P224_7,1,1.00,30,167
cpp_P224_7,1,1.35,42,167
cpp_P224_7,1,0.16,1,167
cpp_P224_7,1,1.20,37,167
cpp_P224_7,0,2.94,0,167
cpp_P224_7,1,0.17,1,167
cpp_P224_7,1,0.16,1,167
cpp_P224_7,1,0.43,10,167
cpp_P224_7,1,2.40,78,167
cpp_P224_7,1,1.39,43,167
cpp_P224_7,0,3.00,0,167
cpp_P224_7,1,0.21,3,167
cpp_P224_7,1,2.88,95,167
cpp_P224_7,0,2.96,0,167
cpp_P224_7,1,1.40,44,167
cpp_P224_7,1,0.61,17,167
cpp_P224_7,1,1.75,56,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,1,0.21,3,167
cpp_P224_7,0,2.96,0,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.53,14,167
cpp_P224_7,1,0.24,4,167
cpp_P224_7,1,2.07,68,167
cpp_P224_7,1,0.74,21,167
cpp_P224_7,1,1.24,39,167
cpp_P224_7,1,0.53,14,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.51,13,167
cpp_P224_7,1,1.26,39,167
cpp_P224_7,1,0.48,12,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,0.49,12,167
cpp_P224_7,1,1.28,39,167
cpp_P224_7,1,0.61,16,167
cpp_P224_7,0,2.99,0,167
cpp_P224_7,1,0.98,29,167
cpp_P224_7,1,0.24,4,167
cpp_P224_7,1,0.53,14,167
cpp_P224_7,1,1.91,61,167
cpp_P224_7,1,0.21,3,167
cpp_P224_7,1,0.39,9,167
cpp_P224_7,1,0.18,2,167
cpp_P224_7,1,0.47,12,167
cpp_P224_7,0,3.02,0,167
cpp_P224_7,1,1.12,34,167
cpp_P224_7,1,0.18,2,167
cpp_P224_7,1,0.88,26,167
cpp_P224_7,1,0.15,1,167
cpp_P224_7,1,0.27,5,167
cpp_P224_7,1,0.95,29,167
cpp_P224_7,1,1.83,59,167
cpp_P224_7,1,0.42,10,167
cpp_P224_7,1,1.05,32,167
cpp_P224_7,1,0.64,18,167
cpp_P224_7,1,0.24,4,167
cpp_P224_7,1,2.59,85,167
cpp_P224_7,1,1.46,47,167
cpp_P224_7,0,2.98,0,167
cpp_P224_7,1,2.46,81,167
cpp_P224_7,1,0.64,18,167
cpp_P224_7,1,0.68,19,167
cpp_P224_7,1,1.14,35,167
cpp_P224_7,1,0.48,12,167
cpp_P224_7,1,2.33,76,167
cpp_P224_7,1,2.95,96,167
cpp_P224_7,0,3.04,0,167
cpp_P224_7,1,2.66,85,167
cpp_P224_7,0,3.01,0,167
sage_P224_7,1,3.73,3,167
sage_P224_7,1,3.62,2,167
sage_P224_7,1,4.27,6,167
sage_P224_7,1,5.86,17,167
sage_P224_7,1,6.36,19,167
sage_P224_7,1,4.26,6,167
sage_P224_7,1,7.38,27,167
sage_P224_7,1,9.05,38,167
sage_P224_7,1,11.71,56,167
sage_P224_7,1,4.95,11,167
sage_P224_7,1,3.93,4,167
sage_P224_7,1,8.24,33,167
sage_P224_7,1,3.76,3,167
sage_P224_7,1,9.25,40,167
sage_P224_7,1,5.34,14,167
sage_P224_7,1,6.17,19,167
sage_P224_7,1,4.19,6,167
sage_P224_7,1,10.10,46,167
sage_P224_7,1,11.34,54,167
sage_P224_7,1,4.34,7,167
sage_P224_7,1,4.62,9,167
sage_P224_7,1,12.81,64,167
sage_P224_7,1,4.53,8,167
sage_P224_7,1,5.90,16,167
sage_P224_7,1,4.76,10,167
sage_P224_7,1,10.73,50,167
sage_P224_7,1,9.74,43,167
sage_P224_7,1,8.01,32,167
sage_P224_7,1,3.44,1,167
sage_P224_7,1,4.20,6,167
sage_P224_7,1,17.53,92,167
sage_P224_7,1,5.37,13,167
sage_P224_7,1,3.77,3,167
sage_P224_7,1,7.28,26,167
sage_P224_7,0,17.72,0,167
sage_P224_7,1,4.25,6,167
sage_P224_7,1,12.33,60,167
sage_P224_7,1,4.11,5,167
sage_P224_7,1,7.22,26,167
sage_P224_7,1,17.25,95,167
sage_P224_7,1,9.19,39,167
sage_P224_7,1,7.65,29,167
sage_P224_7,1,7.70,29,167
sage_P224_7,1,3.52,1,167
sage_P224_7,1,4.84,10,167
sage_P224_7,1,9.46,42,167
sage_P224_7,1,5.20,13,167
sage_P224_7,1,8.76,37,167
sage_P224_7,0,17.80,0,167
sage_P224_7,0,17.84,0,167
sage_P224_7,1,3.45,1,167
sage_P224_7,1,10.65,50,167
sage_P224_7,1,3.50,1,167
sage_P224_7,0,17.73,0,167
sage_P224_7,1,8.48,34,167
sage_P224_7,1,3.74,3,167
sage_P224_7,1,5.29,13,167
sage_P224_7,1,4.50,8,167
sage_P224_7,1,9.73,43,167
sage_P224_7,1,10.55,48,167
sage_P224_7,1,11.55,55,167
sage_P224_7,1,11.14,53,167
sage_P224_7,1,6.35,20,167
sage_P224_7,1,3.66,2,167
sage_P224_7,1,8.39,34,167
sage_P224_7,1,4.54,8,167
sage_P224_7,1,15.60,84,167
sage_P224_7,1,4.54,8,167
sage_P224_7,1,14.52,76,167
sage_P224_7,1,15.61,83,167
sage_P224_7,1,13.55,69,167
sage_P224_7,1,3.79,3,167
sage_P224_7,1,5.04,11,167
sage_P224_7,1,6.35,20,167
sage_P224_7,1,4.57,8,167
sage_P224_7,1,5.22,13,167
sage_P224_7,1,14.44,75,167
sage_P224_7,1,5.96,17,167
sage_P224_7,1,3.46,1,167
sage_P224_7,1,4.99,11,167
sage_P224_7,1,6.93,24,167
sage_P224_7,1,10.15,45,167
sage_P224_7,1,6.67,22,167
sage_P224_7,1,4.93,11,167
sage_P224_7,1,3.84,3,167
sage_P224_7,1,10.33,47,167
sage_P224_7,1,5.13,12,167
sage_P224_7,1,3.79,3,167
sage_P224_7,1,8.10,32,167
sage_P224_7,1,4.50,7,167
sage_P224_7,1,5.65,15,167
sage_P224_7,1,4.61,8,167
sage_P224_7,1,5.48,14,167
sage_P224_7,1,7.42,28,167
sage_P224_7,1,4.08,5,167
sage_P224_7,1,9.34,40,167
sage_P224_7,1,8.90,38,167
sage_P224_7,1,3.96,4,167
sage_P224_7,1,7.57,29,167
sage_P224_7,1,3.50,1,167
sage_P224_7,1,4.53,7,167
sage_P224_7,1,12.63,62,167
sage_P224_7,1,4.53,8,167
sage_P224_7,1,3.81,3,167
sage_P224_7,1,10.18,46,167
sage_P224_7,1,10.70,49,167
sage_P224_7,1,6.37,21,167
sage_P224_7,1,12.88,64,167
sage_P224_7,1,4.15,6,167
sage_P224_7,1,10.39,48,167
sage_P224_7,1,6.40,21,167
sage_P224_7,1,4.49,8,167
sage_P224_7,1,14.28,74,167
sage_P224_7,1,3.50,1,167
sage_P224_7,1,5.00,11,167
sage_P224_7,0,17.85,0,167
sage_P224_7,1,4.96,11,167
sage_P224_7,1,4.66,9,167
sage_P224_7,1,10.34,47,167
sage_P224_7,1,4.19,6,167
sage_P224_7,1,8.08,32,167
sage_P224_7,1,11.32,54,167
sage_P224_7,1,15.98,85,167
sage_P224_7,0,17.75,0,167
sage_P224_7,1,4.38,6,167
sage_P224_7,1,11.12,53,167
sage_P224_7,1,5.02,11,167
sage_P224_7,1,3.81,3,167
sage_P224_7,1,5.06,12,167
sage_P224_7,1,6.21,19,167
sage_P224_7,1,6.74,23,167
sage_P224_7,1,3.75,3,167
sage_P224_7,1,3.64,2,167
sage_P224_7,1,7.05,25,167
sage_P224_7,0,17.93,0,167
sage_P224_7,0,20.15,0,167
sage_P224_7,1,7.33,27,167
sage_P224_7,1,8.93,38,167
sage_P224_7,1,4.50,8,167
sage_P224_7,1,4.57,8,167
sage_P224_7,1,16.56,73,167
sage_P224_7,1,13.66,70,167
sage_P224_7,1,4.23,6,167
sage_P224_7,1,9.26,40,167
sage_P224_7,1,5.28,13,167
sage_P224_7,1,5.58,15,167
sage_P224_7,0,17.75,0,167
sage_P224_7,1,12.87,64,167
sage_P224_7,1,3.64,2,167
sage_P224_7,1,12.59,63,167
sage_P224_7,0,17.77,0,167
sage_P224_7,1,7.35,27,167
sage_P224_7,1,7.75,30,167
sage_P224_7,1,9.55,42,167
sage_P224_7,1,5.57,15,167
sage_P224_7,1,16.71,90,167
sage_P224_7,1,13.15,66,167
sage_P224_7,1,10.56,49,167
sage_P224_7,1,9.38,41,167
sage_P224_7,1,7.20,26,167
sage_P224_7,1,5.76,16,167
sage_P224_7,0,17.90,0,167
sage_P224_7,0,17.92,0,167
sage_P224_7,1,5.12,12,167
sage_P224_7,1,4.97,11,167
sage_P224_7,1,11.86,57,167
sage_P224_7,1,4.57,8,167
sage_P224_7,1,3.68,2,167
sage_P224_7,0,17.97,0,167
sage_P224_7,1,5.28,13,167
sage_P224_7,0,17.78,0,167
sage_P224_7,1,14.69,77,167
sage_P224_7,1,3.57,1,167
sage_P224_7,1,7.14,25,167
sage_P224_7,1,6.16,19,167
sage_P224_7,1,5.67,16,167
sage_P224_7,0,17.76,0,167
sage_P224_7,1,8.08,32,167
sage_P224_7,1,10.06,46,167
sage_P224_7,1,7.56,29,167
sage_P224_7,1,12.00,58,167
sage_P224_7,1,8.40,34,167
sage_P224_7,1,3.76,3,167
sage_P224_7,1,10.37,48,167
sage_P224_7,1,6.19,19,167
sage_P224_7,1,4.20,6,167
sage_P224_7,1,5.93,17,167
sage_P224_7,1,8.54,33,167
sage_P224_7,1,5.56,15,167
sage_P224_7,1,9.83,43,167
sage_P224_7,1,14.23,73,167
sage_P224_7,1,3.48,1,167
sage_P224_7,1,5.07,11,167
sage_P224_7,1,3.79,3,167
sage_P224_7,1,7.48,28,167
sage_P224_7,1,8.94,38,167
sage_P224_7,1,7.00,25,167
sage_P224_7,1,6.04,18,167
sage_P224_7,1,6.72,23,167
sage_P224_7,1,6.60,22,167
sage_P224_7,1,4.39,7,167
sage_P224_7,1,4.08,5,167
sage_P224_7,1,10.61,45,167
sage_P224_7,1,7.68,29,167
sage_P224_7,1,16.28,88,167
sage_P224_7,1,6.04,18,167
sage_P224_7,1,4.36,7,167
sage_P224_7,1,3.76,3,167
sage_P224_7,1,7.90,31,167
sage_P224_7,1,3.52,1,167
sage_P224_7,1,14.82,77,167
sage_P224_7,1,3.44,1,167
sage_P224_7,1,10.35,47,167
sage_P224_7,1,4.30,6,167
sage_P224_7,1,10.51,48,167
sage_P224_7,0,17.94,0,167
sage_P224_7,1,7.67,29,167
sage_P224_7,1,6.47,21,167
sage_P224_7,1,5.12,12,167
sage_P224_7,1,3.47,1,167
sage_P224_7,1,4.23,6,167
sage_P224_7,1,6.80,23,167
sage_P224_7,1,6.60,21,167
sage_P224_7,1,4.25,6,167
sage_P224_7,1,12.99,65,167
sage_P224_7,1,4.53,8,167
sage_P224_7,1,4.91,11,167
sage_P224_7,1,8.11,32,167
sage_P224_7,1,14.02,71,167
sage_P224_7,1,3.70,3,167
sage_P224_7,1,9.74,44,167
sage_P224_7,1,16.04,86,167
sage_P224_7,1,3.83,3,167
sage_P224_7,1,5.81,17,167
sage_P224_7,1,17.07,92,167
sage_P224_7,1,7.43,28,167
sage_P224_7,0,17.75,0,167
sage_P224_7,1,4.09,5,167
sage_P224_7,0,17.70,0,167
sage_P224_7,1,4.89,10,167
sage_P224_7,1,4.89,10,167
sage_P224_7,1,5.06,12,167
sage_P224_7,1,5.81,16,167
cpp_P256_0,1,0.15,1,256
cpp_P256_0,1,0.13,1,256
sage_P224_7,1,14.48,76,167
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.20,1,256
cpp_P256_0,1,0.12,1,256
sage_P224_7,1,17.24,94,167
cpp_P256_0,1,0.13,1,256
sage_P224_7,0,17.75,0,167
cpp_P256_0,1,0.24,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.24,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
sage_P224_7,1,4.68,9,167
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
sage_P224_7,0,17.68,0,167
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
sage_P224_7,1,5.00,12,167
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.14,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.24,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.14,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.23,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.20,1,256
cpp_P256_0,1,0.14,1,256
cpp_P256_0,1,0.14,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.14,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.14,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.14,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.13,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
cpp_P256_0,1,0.12,1,256
